"","ld","smd","stlogoddse"
"ottoman",-0.00197766310201661,-0.192720135713772,-2.18935704345966
"deepen",-0.000379854461886369,-0.0362852025034818,-0.149076916818793
"uphold",0.00043765359867098,0.04282751426766,0.214211568720311
"actor",0.000127150547643456,0.0144343643867999,0.103390539910008
"mourn",-0.00051002408510516,-0.0554036390129063,-0.298280865131266
"enterpris",-0.000604408237853576,-0.0535376237150818,-0.22120951347025
"vanish",0.00142182201485232,0.149296135646627,0.64502727979112
"temporarili",-0.000466436489556598,-0.0402084372628073,-0.149076916818793
"aris",-0.00010932692895807,-0.0099948470640689,-0.0166933926981769
"rumanian",-0.000374639482483838,-0.0715779363386039,-0.953682634887256
"luxuri",-0.000818313900600391,-0.0772613200033312,-0.381283057818749
"shattuck",-0.000490434474307329,-0.0738592944400116,-0.681453601344919
"heal",4.207580065246e-05,0.00390509279958719,0.0446703299587904
"memorandum",-0.000271145675298162,-0.0403965511778816,-0.298280865131266
"bagram",-0.000353559036236705,-0.0757464490726868,-1.35428290165674
"rain",2.97186770680166e-05,0.00328193443594595,0.0446703299587904
"chea",-0.00058244783485077,-0.100971382746712,-1.66541564867412
"klarsfeld",-0.000510223240871996,-0.0945039376949164,-1.66541564867412
"dri",0.000248911498516854,0.0269355947731627,0.159808333368697
"absentia",-0.000256588507056086,-0.0237046363462769,-0.0811098705651147
"curtail",0.000135839821954882,0.014919425457653,0.103390539910008
"chadian",-0.00113922928585592,-0.146270419780635,-2.18935704345966
"nelson",-0.00115547164700449,-0.0995155710312459,-0.471519769383854
"revenu",-0.00106046522901683,-0.10218811189273,-0.570753797737297
"comparison",0.000899776623411849,0.0914551920865025,0.416124424590874
"monetari",-9.03231330078318e-05,-0.00908473106614398,-0.0166933926981769
"soft",3.86658434345934e-05,0.00374350923128987,0.0446703299587904
"anticip",-0.000581873599411419,-0.052530100291985,-0.22120951347025
"hack",-0.00203350031110254,-0.174368427579748,-1.13017907349919
"davi",-0.000296259257210771,-0.0455991871936897,-0.368840304454222
"convert",-0.000381765956858416,-0.0348970638380678,-0.13597348327731
"platform",-0.000372118477635252,-0.0344533064002982,-0.13597348327731
"akayesu",-0.000212544839741687,-0.0627132293859853,-2.17854909110286
"chavez",0.000465580763762925,0.169756445718805,2.83261974321885
"noriega",0.000587817759567872,0.186769431727984,2.56002340958861
"shortag",-6.44639522205045e-05,-0.00641092419453837,-0.00310909386582315
"soar",2.52778786305993e-05,0.00401781638330824,0.0585085447906632
"blanket",0.000211948703474115,0.0201454350009113,0.117492344593123
"pursuit",-0.000586094527601099,-0.0511620995178697,-0.20833396729064
"lewi",-0.000610613597090399,-0.0813838493104945,-0.669608098588809
"notifi",0.000466965149075431,0.0456728218204024,0.228871873686016
"alter",0.00101723067691451,0.0986752697850131,0.432045874818306
"dug",-0.0012568304817905,-0.123437407363597,-0.795572197421699
"profound",-0.000563619312555357,-0.0501715430190301,-0.20833396729064
"owe",-0.00112951022874373,-0.0967930233018775,-0.459282681276665
"monasteri",-0.00168444069841357,-0.170350797803674,-1.65444758123319
"pale",-0.00101663469239264,-0.111017361580797,-0.795572197421699
"napoleon",0.00317332252521713,0.399957610549305,1.95818564606081
"welfar",-0.00104318037530512,-0.0930205012044048,-0.459282681276665
"conceal",0.000399820140314214,0.0422617954476907,0.228871873686016
"ton",3.24894227725737e-05,0.00455502506304107,0.0585085447906632
"pray",-0.000694016468632206,-0.0631287695390129,-0.28562541471339
"martyr",-0.000355949653807109,-0.0452102307675579,-0.28562541471339
"unfold",-0.00271899390228282,-0.208261032947875,-1.34314990337217
"brave",0.000764229878274359,0.0732429202659019,0.333188353556078
"guerrero",0.00135733484821596,0.295765154109218,3.23356521562828
"escort",0.000302468221313736,0.031067169290992,0.174183965348973
"depos",0.00133370093323438,0.139907813106396,0.618102533302381
"khomeini",-0.0013774994938339,-0.154050117105893,-1.65444758123319
"burundi",-0.000988858740853055,-0.12947149043469,-1.64331458294863
"toni",-0.0021215603455776,-0.166858135850605,-0.930545470897848
"bori",-0.00102723844573763,-0.104205379143869,-0.657569986988391
"deeper",-0.00128607844948978,-0.109332730840533,-0.54647859802969
"bob",-0.00116375353377751,-0.10400326457945,-0.54647859802969
"allegedli",-0.000345498340042268,-0.0317284441080153,-0.122633949561848
"remors",-0.00215263695526179,-0.191025970585743,-1.64331458294863
"stabl",-0.00117681059646204,-0.0971401932348781,-0.446839927912138
"infam",0.00107238805584528,0.102766440316127,0.448317262225358
"moi",-0.000539132617771609,-0.0991325442729381,-2.16758102366194
"andrei",-0.00260496124164401,-0.210139479442369,-1.64331458294863
"courthous",-0.000447204757886308,-0.0432868887801919,-0.195230533749157
"emphasi",0.000340867171235453,0.0343779000578732,0.188844270314677
"wrongdo",-0.000728337533552337,-0.063096516045934,-0.272749868533779
"ration",0.00021302314967013,0.0216039054353113,0.131867976573398
"resettl",-3.26926400847519e-05,-0.00343723857291665,0.0107291209660496
"authent",-0.000750583473308682,-0.0711382384932915,-0.356184854036346
"spokesmen",0.000715495821704336,0.0722498564302778,0.348774602469356
"kagam",-0.00107457191782133,-0.134966119852329,-1.64331458294863
"infantri",-9.25061593436497e-05,-0.0123079175133328,-0.0541860380172987
"liter",-0.000358412214308853,-0.0323159698292362,-0.122633949561848
"swift",-0.00139542024060229,-0.121452655429705,-0.657569986988391
"battlefield",-0.000325414533069065,-0.0307924514658964,-0.122633949561848
"expans",-0.000152294930018187,-0.015792175970052,-0.0541860380172987
"nurs",-0.00102699794753319,-0.0977015048780098,-0.54647859802969
"kosovar",-0.00167721559069453,-0.174848895881068,-2.16758102366194
"auschwitz",-0.00177655946935759,-0.179952682008741,-2.16758102366194
"anymor",0.00048421942604831,0.0479251099723698,0.243828354726696
"X1942",-0.00156021962391889,-0.156388301059503,-1.33184693789854
"overlook",0.000552811622671776,0.0512071489627217,0.243828354726696
"jurist",0.00012892276970349,0.0123912871896159,0.086985981454053
"multipl",-0.00227081401758005,-0.179084158069504,-1.09573894403616
"recess",-0.000163783005943444,-0.0149322343838463,-0.0403478231854259
"pretext",-0.000808565001208758,-0.0723067576367323,-0.343309307856735
"wive",-0.000484404277010996,-0.0435411869835577,-0.181891000033695
"coven",-0.000797347335226336,-0.0960519076514007,-0.771688583065171
"bias",-0.00141058837000729,-0.112788939686866,-0.534035844665163
