"","ld","smd","stlogoddse"
"portion",-0.00164091815499072,-0.0807372475616476,-0.888298646584806
"digest",-0.000233979322243054,-0.0132338492022977,-0.0110691619575297
"affili",-0.000622860167880864,-0.0336982863714457,-0.245187935948127
"destabil",-0.0011433138927031,-0.0568133738273956,-0.513010544015509
"phrase",0.000433556814372225,0.0332508824780663,0.538777567774924
"calif",-0.00165181507759592,-0.0802400966618361,-0.873388596908184
"cousin",0.000320620478307949,0.021750022307503,0.381295729270264
"maker",0.000582715727338544,0.0385485935634742,0.538777567774924
"lawless",-0.00162348738547783,-0.0795490851524083,-0.873388596908184
"capt",-0.00127393200027598,-0.0704666870139804,-0.873388596908184
"dominican",-7.15035721343648e-05,-0.0111814299368445,-0.229898022317151
"jersey",-0.000133589048496708,-0.0094878290205415,0.00441803615714341
"cruelti",0.00114354068209665,0.073307500178869,0.812524127215509
"scar",-0.000199076434576359,-0.0115822076919833,0.00441803615714341
"brig",-0.00100875079197577,-0.0533654018804347,-0.513010544015509
"uncertain",-0.00116270132424903,-0.0572930474889621,-0.513010544015509
"autopsi",-0.00161562826914903,-0.0988428677037541,-2.2215787158335
"topic",-0.000204040361748453,-0.0117257185000549,0.00441803615714341
"nikol",9.67202080474698e-05,0.0157050303022221,0.538777567774924
"shoulder",-0.00199214547772287,-0.0995283361392507,-1.37493996914326
"rock",0.00086519969402843,0.0769774608563383,1.04685112016766
"gonzalez",0.000385866959319667,0.0772016640065075,1.76816758215942
"pile",-0.000994125261473064,-0.0529771260762996,-0.513010544015509
"bemba",-0.000137296733920747,-0.0196878341880465,-0.513010544015509
"abid",0.00135139257913847,0.0962046730183253,1.04685112016766
"qualiti",-0.00012432082776193,-0.00915278725783241,0.00441803615714341
"broker",-0.000188889914445584,-0.011281992492101,0.00441803615714341
"season",0.000366532441895372,0.0232552111963541,0.381295729270264
"dismantl",-0.0011433138927031,-0.0568133738273956,-0.513010544015509
"obscur",0.000978120352170032,0.0601538688785467,0.698124594525692
"surg",-0.000548487967540386,-0.0302999381631946,-0.214410824202478
"guest",0.000392792480235464,0.0246753891370473,0.397406559591252
"inhabit",0.000143807943158294,0.00826893428816728,0.221023855633407
"wast",0.000138628733546018,0.00811866704999815,0.221023855633407
"proud",-0.000200112059681113,-0.0109501525941015,0.0201076767373327
"belaru",-4.56977201212878e-05,-0.00523275988745478,0.0201076767373327
"transcript",0.000279478197615244,0.047278765495796,1.1705960261
"detect",9.56465794814774e-05,0.00674361588499314,0.221023855633407
"reliabl",-0.00150187804374717,-0.0757754702788051,-0.858291004430382
"ahmad",-0.00119310859505536,-0.0675384817227466,-0.858291004430382
"seselj",-3.21733075530012e-05,-0.00439067605053219,0.0201076767373327
"architect",0.000433497681574431,0.0259224363894165,0.397406559591252
"memo",-0.000550000382740337,-0.045855644527062,-0.858291004430382
"yield",-0.00138055059719112,-0.072650309753103,-0.858291004430382
"infant",-0.000706491437323378,-0.0440658083516545,-0.497720630384533
"preliminari",-0.000974703669935784,-0.0517588466906429,-0.497720630384533
"restaur",-0.000811755753540881,-0.0465887607753584,-0.482233432269859
"length",-0.000610381453579509,-0.0312428878644242,-0.198721183622288
"coca",-0.000901266799583509,-0.0729075220621471,-2.1919415568287
"bodyguard",-0.000801734060932451,-0.0463002822222989,-0.482233432269859
"mood",0.000467769983307062,0.0275684716151903,0.413736580882475
"nice",0.00124943083394684,0.100430535483197,1.18837758575134
"sentiment",0.000653567973443001,0.0420031082884433,0.571662848258805
"au",-0.00162897463261125,-0.098017317345992,-2.1919415568287
"smoke",0.00030911061776545,0.022410599599116,0.413736580882475
"greec",-0.000672685319699543,-0.0502151818840216,-0.843001090799406
"castano",-0.000353740852579899,-0.0456760206397213,-2.1919415568287
"baker",-0.000851004051761318,-0.0640666039495088,-1.34493232698883
"pre",0.000653567973443001,0.0420031082884433,0.571662848258805
"orthodox",-0.000595783772833271,-0.0399128560818127,-0.482233432269859
"ukrain",-0.000286887737036082,-0.0327932951247461,-0.843001090799406
"airlin",0.000812768218502095,0.0693855140969263,0.96804516924872
"inflat",-0.000343516761445726,-0.0234382116610444,-0.198721183622288
"item",0.000131964255452197,0.00852032614979524,0.237134685954395
"outskirt",-0.00240780894943317,-0.107764793662874,-1.34493232698883
"teen",-0.000877573907225106,-0.0484406901375228,-0.482233432269859
"terrifi",-0.000462019187344837,-0.0271819438776753,-0.198721183622288
"grozni",-0.000796080182654834,-0.0685210576510008,-2.1919415568287
"downtown",-0.0015605393888269,-0.0764832673379005,-0.843001090799406
"abe",-0.000517241544215811,-0.0552322011338993,-2.1919415568287
"rapid",-0.00218341138934464,-0.102620393408079,-1.34493232698883
"cigarett",0.000574578180992618,0.0399240445814999,0.588449646017697
"empir",0.00107614308536827,0.0872424648724695,1.09942452171164
"shirt",-0.000535488438171553,-0.0285722285045666,-0.182823737630092
"assail",0.000193729930224208,0.011001703198387,0.253464707245618
