"","ld","smd","stlogoddse"
"vatican",-0.000201551107681954,-0.0371910622681371,-0.363438482939984
"margin",0.000265213683928064,0.0272457420717424,0.158251370978599
"lago",-0.000625799712496219,-0.105340780644245,-1.63886337898033
"inadequ",-0.000315142516292361,-0.0319517699125925,-0.141602892940437
"enact",0.000578878805499889,0.0664585277994967,0.359514396203057
"loyal",-0.00165101169376118,-0.152623496570756,-1.01616433344234
"X1950",0.00126130218416138,0.162417952862398,0.81989380782635
"cook",-0.000790482095700824,-0.0961430239958804,-0.750362408965288
"relev",0.000368278168550023,0.0384132582219926,0.211108803639907
"sad",0.000725216937029154,0.0853520054002467,0.451496372228913
"abort",0.00123452357572119,0.19808582447741,1.14668419617187
"couldn",-0.000298944498301161,-0.036462012782349,-0.211037495342967
"businessmen",0.000328061456016602,0.04590038543907,0.311574199353693
"reconstruct",-0.00134759542165635,-0.13185434685915,-0.874458098435198
"safeguard",0.000389339801458067,0.0405072077029958,0.222193507330035
"goldston",-0.000730951817244021,-0.113178684304018,-1.62986786204997
"forgotten",-0.000454530321543618,-0.0438975827107124,-0.20087102106473
"mysteri",0.000437949457909374,0.0538843406130626,0.322952529275821
"shape",0.00102104483089911,0.113731879279752,0.551210693061185
"allawi",-0.000332304385195885,-0.0814005605933412,-2.59148353860025
"condon",0.000847313589674838,0.0985431342982596,0.507782465508687
"orphanag",0.000303716202122093,0.151397362238464,2.61983383117579
"boutro",1.84118358132866e-05,0.00329949063522416,0.0569344485605631
"bolster",-6.79206118662434e-05,-0.0064705220254568,-0.00283946054467283
"caution",-0.000189140437161874,-0.0185746046161304,-0.0654599188670692
"dedic",-0.000861040965787212,-0.0822804075915001,-0.438184570974483
"counterpart",0.000309472911978481,0.0305039464675864,0.169194872476702
"properli",-0.000509750617513137,-0.0464876995933772,-0.20087102106473
"print",-0.000477154802044433,-0.0449768281753262,-0.20087102106473
"classifi",-0.00145931551051878,-0.142429649582425,-1.00687708496496
"harbor",-4.12119627509773e-05,-0.00410413889336525,0.00783216137112212
"burst",-0.00152180493261646,-0.131007675972123,-0.731271389255561
"pacif",0.00193766609433575,0.304652634061545,1.64264873869946
"blue",0.000304985265623596,0.0414368124257549,0.284765300405714
"plight",0.000180333515149093,0.0190229970662819,0.125130743615379
"reign",8.06735220368496e-05,0.00802853292827987,0.0677403002653776
"manuel",-0.00324055393041559,-0.252868756277153,-2.5825812345756
"heat",0.000310802516243971,0.0316076538380378,0.18027957616683
"frank",7.1633090502385e-05,0.00756532393122757,0.0677403002653776
"overcom",7.55652558327518e-05,0.00777019222011828,0.0677403002653776
"karimov",-0.000583531267764011,-0.107304420084511,-2.5825812345756
"totalitarian",-0.000113937982656476,-0.0135709869622143,-0.0549192326321974
"deem",0.000214984609420693,0.0207703780759515,0.125130743615379
"klau",-0.00122783698421578,-0.140638127764629,-1.36446630997138
"overturn",-0.000308663650607943,-0.035277183397988,-0.190582797295424
"stall",0.000497790602195231,0.0529383324427763,0.284765300405714
"burden",7.1790949840598e-05,0.00757365527497151,0.0677403002653776
"extract",7.46761275429304e-05,0.00772434349867576,0.0677403002653776
"graduat",-0.00040046862664647,-0.0401823570099982,-0.190582797295424
"disclosur",-0.000260251813628427,-0.0271105854099318,-0.120901744300807
"scatter",-0.000277009107629214,-0.0269215953972238,-0.110361058065936
